"year","month","WEEKDAY","member_casual","rideable_type","cantidad","avg_time_length","max_time_length","min_time_length","median_time_length","avg_distance","min_distance","max_distance","median_distance"
2022,11,3,"member","electric_bike",24622,00:10:06,07:59:54,00:00:00,00:07:18,2.10446347300777,0,30.3483224447213,1.52127276667647
2022,11,4,"casual","classic_bike",5430,00:17:21,18:13:22,00:00:00,00:10:06,3.58915553647516,0,9824.06260715675,1.34250220199223
2022,11,4,"casual","docked_bike",860,00:42:34,23:57:35,00:00:00,00:23:04,2.00316684633797,0,22.6292777652026,1.60214105380676
2022,11,4,"casual","electric_bike",11489,00:11:06,03:05:02,00:00:01,00:07:58,2.79857793792078,0,9825.06405648695,1.46429065873012
2022,11,4,"member","classic_bike",22079,00:11:20,12:27:09,00:00:00,00:08:07,4.43825917671431,0,9824.37378352046,1.26282135589447
2022,11,4,"member","electric_bike",25369,00:10:12,07:59:55,00:00:00,00:07:27,2.117149508625,0,18.0038851509782,1.54979760809389
2022,11,5,"casual","classic_bike",6483,00:19:39,19:22:52,00:00:00,00:11:23,1.80229109863361,0,15.373429511482,1.37400667478757
2022,11,5,"casual","docked_bike",1085,00:40:48,23:27:36,00:00:00,00:23:14,1.88933529450518,0,13.3989738193145,1.46137186676086
2022,11,5,"casual","electric_bike",10413,00:12:16,04:18:56,00:00:00,00:08:33,2.04452731008428,0,27.9026325665366,1.5467220842325
2022,11,5,"member","classic_bike",18955,00:11:47,23:54:45,00:00:00,00:08:28,1.83486972227841,0,22.8976500747187,1.30261061742845
2022,11,5,"member","electric_bike",20170,00:10:44,07:55:33,00:00:00,00:07:49,2.22999690163652,0,22.7815743134839,1.62413113890328
2022,11,6,"casual","classic_bike",4903,00:18:00,19:41:58,00:00:00,00:10:33,1.68410011269773,0,13.4140219828585,1.30784346379455
2022,11,6,"casual","docked_bike",929,00:38:57,13:18:10,00:00:00,00:23:22,2.1109103796742,0,14.4593373985645,1.57350895830462
2022,11,6,"casual","electric_bike",8706,00:11:43,03:32:28,00:00:01,00:08:15,1.91444755507686,0,20.2213461260466,1.44289711767695
2022,11,6,"member","classic_bike",14242,00:11:32,20:35:04,00:00:00,00:07:54,1.69278211774932,0,14.4827736942383,1.22543956616598
2022,11,6,"member","electric_bike",16082,00:10:20,08:00:21,00:00:00,00:07:21,2.09633355552601,0,16.6970520073752,1.52097078182786
2022,11,7,"casual","classic_bike",3961,00:20:33,23:59:56,00:00:00,00:11:11,1.67112382326406,0,18.4335427558485,1.33306403731137
2022,11,7,"casual","docked_bike",820,00:41:16,22:47:29,00:00:00,00:23:47,2.22865675861893,0,12.9298448177373,1.60869184342865
2022,11,7,"casual","electric_bike",7088,00:11:48,03:41:37,00:00:01,00:08:11,1.84694558423053,0,20.7822253670415,1.42745605073669
2022,11,7,"member","classic_bike",9033,00:11:57,23:59:50,00:00:00,00:07:56,1.62425150782385,0,22.5443777124988,1.18024925360272
2022,11,7,"member","electric_bike",11407,00:10:09,07:59:58,00:00:01,00:07:01,1.99674579185451,0,15.1841332305405,1.42765402685063
2022,12,1,"casual","classic_bike",1613,00:16:42,06:54:14,00:00:00,00:10:51,1.63770479229131,0,11.4386385152037,1.37621242225797
2022,12,1,"casual","docked_bike",320,00:33:16,22:54:25,00:00:00,00:17:24,1.8729782247904,0,11.8028328871869,1.51727375853344
2022,12,1,"casual","electric_bike",3410,00:10:46,03:23:37,00:00:00,00:07:47,1.79849754636991,0,21.010802053514,1.38789712277033
2022,12,1,"member","classic_bike",5341,00:11:00,05:32:46,00:00:00,00:07:57,1.60495577476295,0,11.8388692697709,1.18789712681708
2022,12,1,"member","electric_bike",6776,00:10:30,05:52:21,00:00:01,00:06:56,1.90077311706797,0,20.0288625317948,1.38846189631905
2022,12,2,"casual","classic_bike",1354,00:15:30,12:26:02,00:00:00,00:08:40,1.56519357709515,0,15.4370518219295,1.22778744461571
2022,12,2,"casual","docked_bike",157,00:50:22,23:05:44,00:00:00,00:19:06,1.98785556842467,0,14.9596458574368,1.36342225568432
2022,12,2,"casual","electric_bike",3425,00:09:12,02:27:49,00:00:01,00:06:48,1.6757193403095,0,13.8816792652841,1.33329553467161
2022,12,2,"member","classic_bike",8629,00:10:54,22:17:23,00:00:00,00:07:33,1.65034193653749,0,11.9463496962205,1.20999337619784
2022,12,2,"member","electric_bike",10260,00:09:41,07:50:40,00:00:00,00:06:37,1.87177826106869,0,20.0516638438615,1.38693094743703
2022,12,3,"casual","classic_bike",1523,00:14:50,13:38:46,00:00:00,00:08:41,1.60085369560102,0,13.6483263813559,1.29118456839689
2022,12,3,"casual","docked_bike",171,00:32:43,07:54:16,00:00:00,00:15:09,1.75119753840928,0,10.4473615209375,1.38182089395283
2022,12,3,"casual","electric_bike",4223,00:09:07,02:20:34,00:00:01,00:06:53,1.65627609123432,0,19.0205468786983,1.32766290663332
2022,12,3,"member","classic_bike",9805,00:10:42,18:32:31,00:00:00,00:07:44,1.68211422069476,0,12.5873742000095,1.22656106235892
2022,12,3,"member","electric_bike",12303,00:09:32,07:19:00,00:00:00,00:06:59,1.98068445031447,0,19.8180654211549,1.4692568743152
2022,12,4,"casual","classic_bike",1491,00:17:19,20:37:30,00:00:00,00:08:48,1.56028967370523,0,10.9356741216866,1.2179362284015
2022,12,4,"casual","docked_bike",196,00:38:31,17:15:44,00:00:00,00:18:09,1.79155960830016,0,7.12282944633803,1.53998362766884
2022,12,4,"casual","electric_bike",3991,00:09:28,02:13:32,00:00:02,00:07:11,1.71865423303954,0,17.3013986199714,1.38735476743636
2022,12,4,"member","classic_bike",8848,00:11:03,23:26:21,00:00:00,00:07:41,1.6771626245826,0,12.2582468960235,1.2133824490193
2022,12,4,"member","electric_bike",11314,00:09:35,07:59:58,00:00:01,00:06:57,1.9692450401103,0,16.8325979087921,1.46481073194974
2022,12,5,"casual","classic_bike",2317,00:17:58,14:00:28,00:00:00,00:09:17,1.59477333237284,0,20.929427006971,1.22657321196132
2022,12,5,"casual","docked_bike",334,00:40:07,19:21:37,00:00:00,00:17:09,2.10964090670154,0,11.4386385152037,1.50593974470525
2022,12,5,"casual","electric_bike",5526,00:10:00,07:59:54,00:00:02,00:07:16,1.75261847995488,0,16.318208082887,1.38750976029097
2022,12,5,"member","classic_bike",12067,00:10:43,13:25:27,00:00:00,00:07:43,1.65339294338261,0,11.5009134213907,1.19305880666526
2022,12,5,"member","electric_bike",15028,00:09:38,08:00:18,00:00:00,00:06:56,1.96656058878702,0,19.2125609872329,1.41974064696053
2022,12,6,"casual","classic_bike",2039,00:19:13,16:16:42,00:00:00,00:10:13,1.56329118115195,0,13.5121310075145,1.25886695911571
2022,12,6,"casual","docked_bike",343,00:43:50,23:17:35,00:00:00,00:19:45,1.93806021884374,0,17.8577307479661,1.53656676962855
2022,12,6,"casual","electric_bike",4774,00:10:37,05:56:07,00:00:03,00:07:37,1.80712491651428,0,13.121098777523,1.38859391362743
2022,12,6,"member","classic_bike",8726,00:11:02,17:35:59,00:00:00,00:07:35,1.57564098059876,0,14.2989734847387,1.17081543859381
2022,12,6,"member","electric_bike",10936,00:10:05,07:59:59,00:00:00,00:06:58,1.94616007174891,0,20.0288625317948,1.41388077793692
2022,12,7,"casual","classic_bike",2315,00:18:36,21:59:01,00:00:00,00:10:14,1.61780996059743,0,23.6009657716138,1.33261384279817
2022,12,7,"casual","docked_bike",404,00:35:36,20:05:02,00:00:00,00:16:32,1.56899311176718,0,8.80140243549206,1.37247142108973
2022,12,7,"casual","electric_bike",4968,00:11:01,06:58:09,00:00:02,00:07:49,1.78734373457919,0,19.9796283756594,1.38754850281733
2022,12,7,"member","classic_bike",7282,00:11:00,18:28:55,00:00:00,00:07:51,1.56911116213767,0,12.053628556512,1.17136880572799
2022,12,7,"member","electric_bike",9597,00:10:33,07:59:54,00:00:00,00:06:59,1.90972681356118,0,16.52500125459,1.4087729142226
2023,1,1,"casual","classic_bike",2321,00:23:32,20:14:36,00:00:00,00:11:31,1.77250129175888,0,12.6121366156679,1.40049373937609
2023,1,1,"casual","docked_bike",395,00:43:06,22:10:05,00:00:00,00:20:36,1.69464369501736,0,11.5686335029197,1.32813679629547
2023,1,1,"casual","electric_bike",3661,00:11:52,05:02:38,00:00:00,00:07:53,1.88521237583351,0,22.2793635804397,1.41350897582976
2023,1,1,"member","classic_bike",7858,00:11:35,18:26:32,00:00:00,00:07:43,1.60553575287371,0,12.0265515523519,1.18416314342194
2023,1,1,"member","electric_bike",8131,00:11:01,07:59:58,00:00:01,00:06:46,1.93699901342145,0,21.282937083762,1.38805201276487
2023,1,2,"casual","classic_bike",1896,00:16:35,20:47:56,00:00:00,00:08:51,1.49613666756682,0,12.5357164318643,1.22205981253799
2023,1,2,"casual","docked_bike",284,00:34:27,22:04:11,00:00:00,00:19:51,1.8255575333799,0,14.7248304805853,1.46618311505424
2023,1,2,"casual","electric_bike",3518,00:09:25,03:21:21,00:00:01,00:06:46,1.67451273365012,0,17.167437940717,1.36493087071706
